ID;Age;Work_Experience;Family_Size
464602;31;0.0;1.0
465581;38;0.0;4.0
462750;22;9.0;8.0
461258;57;1.0;3.0
464958;42;1.0;6.0
462537;78;;1.0
462268;77;6.0;2.0
460920;79;1.0;2.0
463816;53;3.0;4.0
461712;42;1.0;2.0
461846;72;1.0;2.0
464315;71;1.0;2.0
467607;25;9.0;1.0
459259;74;;2.0
465224;61;0.0;3.0
463181;48;5.0;3.0
467932;28;0.0;4.0
466876;43;0.0;2.0
463401;18;;3.0
464071;82;0.0;2.0
464202;40;14.0;1.0
467163;32;9.0;3.0
463453;27;;4.0
466795;55;;5.0
461932;21;3.0;2.0
467280;28;10.0;2.0
463658;43;3.0;3.0
460579;38;0.0;5.0
462310;63;5.0;4.0
460321;25;3.0;2.0
464537;41;8.0;3.0
463335;27;;1.0
467346;37;1.0;3.0
466126;57;0.0;1.0
464058;86;0.0;1.0
462232;56;1.0;8.0
463034;27;9.0;1.0
459543;70;1.0;2.0
459635;22;8.0;4.0
464097;35;5.0;2.0
466930;31;2.0;2.0
463866;40;1.0;4.0
465387;43;0.0;2.0
463246;38;9.0;2.0
459719;84;;
462241;28;1.0;4.0
462198;39;2.0;
463283;48;1.0;1.0
466983;41;8.0;2.0
462812;29;0.0;3.0
462496;45;1.0;3.0
461782;45;;5.0
460405;41;5.0;2.0
460757;28;9.0;3.0
467396;20;0.0;3.0
466546;69;1.0;2.0
459138;53;1.0;3.0
464830;47;1.0;5.0
459194;81;1.0;2.0
465043;48;9.0;5.0
461435;45;8.0;2.0
462512;28;;2.0
467677;57;0.0;3.0
464216;51;;3.0
463279;27;0.0;3.0
460395;27;8.0;3.0
462308;30;1.0;2.0
461309;21;1.0;4.0
459310;38;1.0;2.0
459786;57;1.0;3.0
467215;78;1.0;2.0
460613;46;8.0;3.0
461682;75;1.0;2.0
466979;39;;1.0
467077;61;1.0;5.0
465605;52;4.0;1.0
463896;25;0.0;3.0
463481;37;;3.0
463323;31;2.0;2.0
464033;18;1.0;4.0
467637;36;;2.0
465456;59;3.0;5.0
467831;39;0.0;2.0
466041;52;1.0;1.0
464285;25;9.0;1.0
465697;47;7.0;1.0
465199;32;1.0;2.0
466057;38;1.0;2.0
467327;52;3.0;4.0
460495;21;0.0;6.0
466180;70;0.0;1.0
467954;31;8.0;4.0
467915;23;0.0;4.0
464786;33;1.0;3.0
462811;37;;2.0
459220;77;1.0;2.0
461196;42;8.0;2.0
465069;73;1.0;3.0
464959;40;1.0;6.0
460537;33;0.0;3.0
461019;18;0.0;3.0
467240;22;6.0;3.0
460116;43;1.0;2.0
466319;29;1.0;4.0
465801;37;8.0;6.0
461686;59;1.0;2.0
459263;32;8.0;4.0
460487;42;;1.0
462947;46;1.0;1.0
463875;53;1.0;3.0
459704;41;1.0;3.0
467741;21;1.0;3.0
464978;62;0.0;2.0
465402;31;;
465191;58;1.0;1.0
459459;36;4.0;1.0
467458;28;0.0;2.0
459223;47;1.0;4.0
465762;36;9.0;
466882;36;0.0;
463170;33;0.0;5.0
462296;46;0.0;4.0
466625;49;0.0;2.0
462043;33;0.0;5.0
466777;49;8.0;2.0
459959;25;9.0;4.0
462470;80;3.0;1.0
460805;36;8.0;4.0
460026;26;7.0;1.0
463244;45;1.0;1.0
463902;41;;4.0
462032;69;0.0;2.0
467291;53;1.0;4.0
467847;41;8.0;2.0
462243;43;1.0;4.0
466626;51;1.0;2.0
464372;45;1.0;6.0
465005;50;4.0;3.0
466185;57;0.0;4.0
462165;70;3.0;2.0
464740;59;1.0;3.0
467391;84;;1.0
463753;30;0.0;5.0
460892;43;;4.0
459852;40;7.0;1.0
460777;74;0.0;1.0
463202;33;0.0;3.0
466973;63;2.0;1.0
460739;41;;5.0
459217;60;1.0;3.0
462148;62;0.0;
462265;31;3.0;4.0
460455;28;9.0;2.0
462402;37;1.0;2.0
459386;70;0.0;2.0
461526;78;0.0;2.0
466782;19;9.0;3.0
461538;38;8.0;8.0
460736;19;0.0;3.0
459859;28;9.0;1.0
466252;73;0.0;3.0
462240;84;1.0;2.0
466920;21;7.0;4.0
466293;79;0.0;2.0
466926;20;0.0;
464422;59;;1.0
461517;42;0.0;3.0
466763;55;0.0;4.0
460822;41;0.0;2.0
460957;48;1.0;
466715;72;1.0;4.0
459843;52;;6.0
459653;25;8.0;1.0
460045;56;0.0;2.0
464249;80;;2.0
467723;83;0.0;7.0
459764;48;1.0;2.0
466664;47;1.0;2.0
464867;47;1.0;2.0
459742;83;1.0;2.0
463768;38;1.0;1.0
465636;29;3.0;3.0
467639;50;0.0;4.0
464760;52;6.0;4.0
464986;67;;2.0
462024;33;1.0;8.0
464730;36;1.0;6.0
465823;65;7.0;4.0
465546;25;1.0;9.0
460460;27;4.0;4.0
467202;22;1.0;4.0
467184;51;0.0;3.0
465327;42;1.0;1.0
459314;46;;4.0
466072;23;1.0;3.0
466086;80;0.0;2.0
459343;40;12.0;6.0
459224;48;0.0;2.0
465473;55;3.0;1.0
466887;36;1.0;3.0
463682;41;12.0;2.0
460963;32;0.0;3.0
467033;37;8.0;2.0
463883;30;0.0;2.0
466716;79;1.0;1.0
464251;65;0.0;4.0
463843;49;0.0;4.0
461476;53;1.0;4.0
467787;20;8.0;5.0
463130;78;1.0;2.0
467722;32;6.0;5.0
465241;23;3.0;2.0
460345;40;1.0;2.0
463512;30;0.0;3.0
466255;45;0.0;4.0
463449;25;1.0;2.0
459276;20;0.0;4.0
460564;28;6.0;3.0
463644;27;1.0;3.0
466253;19;0.0;3.0
463760;27;1.0;
461717;26;0.0;4.0
462733;55;0.0;2.0
466146;41;8.0;3.0
461866;25;0.0;4.0
459876;67;1.0;2.0
463434;25;;2.0
461869;87;0.0;1.0
461228;26;9.0;6.0
462962;37;4.0;1.0
465869;42;1.0;1.0
464181;31;6.0;4.0
459740;20;0.0;3.0
463852;51;;4.0
462774;88;0.0;1.0
464567;33;8.0;4.0
459271;55;1.0;1.0
460990;22;1.0;3.0
463802;39;1.0;3.0
466672;62;0.0;3.0
462919;37;13.0;3.0
463153;26;9.0;1.0
460464;27;9.0;2.0
461375;29;1.0;4.0
467956;31;1.0;1.0
467024;40;9.0;5.0
461146;56;0.0;2.0
462388;45;1.0;5.0
460355;40;5.0;1.0
461854;30;9.0;3.0
458985;23;1.0;4.0
466356;46;0.0;2.0
460078;39;8.0;2.0
464969;65;0.0;9.0
461769;40;0.0;1.0
465193;36;;
463548;18;3.0;4.0
467116;73;1.0;2.0
462140;67;;4.0
461577;50;1.0;3.0
460740;38;4.0;3.0
466844;18;0.0;5.0
466085;19;9.0;4.0
460150;19;0.0;4.0
467955;39;9.0;
463242;26;5.0;2.0
466833;58;7.0;2.0
460371;28;1.0;2.0
465180;53;1.0;2.0
461279;18;4.0;2.0
459109;49;7.0;4.0
467519;19;0.0;3.0
461398;20;0.0;4.0
467188;55;2.0;2.0
459318;32;0.0;3.0
461823;27;10.0;4.0
459732;72;1.0;5.0
461317;59;1.0;1.0
461459;35;0.0;3.0
460429;32;9.0;1.0
464577;28;10.0;2.0
466552;19;1.0;2.0
461231;52;2.0;1.0
463650;29;1.0;3.0
462674;51;12.0;4.0
465275;27;1.0;5.0
465684;47;0.0;1.0
465492;61;1.0;1.0
464510;75;0.0;2.0
463588;19;1.0;1.0
466341;48;0.0;2.0
459397;59;3.0;2.0
460888;42;8.0;1.0
460272;86;1.0;1.0
460612;33;9.0;4.0
462530;37;;2.0
462227;49;3.0;5.0
459684;52;;3.0
459568;41;;3.0
464517;26;1.0;
467892;23;1.0;5.0
461012;35;1.0;3.0
463003;37;2.0;2.0
467592;43;7.0;2.0
462366;50;1.0;2.0
465908;50;1.0;1.0
466759;26;3.0;
463400;20;8.0;3.0
467075;31;9.0;2.0
462087;31;9.0;3.0
462522;41;1.0;5.0
459615;84;1.0;1.0
464899;22;8.0;5.0
460157;57;1.0;5.0
467794;23;0.0;4.0
461040;69;0.0;1.0
466443;68;4.0;2.0
463975;30;8.0;4.0
464063;26;1.0;1.0
461917;79;1.0;1.0
464055;32;0.0;
461326;36;1.0;1.0
467196;18;0.0;5.0
461633;30;8.0;4.0
462045;46;9.0;1.0
466264;33;0.0;2.0
466289;19;2.0;5.0
463562;33;0.0;4.0
460089;65;13.0;1.0
459336;26;6.0;2.0
467350;30;6.0;1.0
463565;33;1.0;4.0
463905;27;0.0;4.0
467269;65;0.0;2.0
464934;77;1.0;2.0
463923;20;0.0;4.0
465445;27;6.0;7.0
460517;78;;
463661;51;1.0;4.0
459370;18;13.0;4.0
466019;63;5.0;1.0
467107;36;1.0;3.0
461683;43;1.0;4.0
459053;46;0.0;4.0
466894;51;0.0;3.0
460005;43;0.0;1.0
467969;43;0.0;2.0
463120;37;1.0;1.0
466106;63;0.0;5.0
467644;30;;5.0
461976;37;5.0;2.0
460885;53;8.0;3.0
463692;26;6.0;7.0
467674;40;0.0;2.0
465982;41;0.0;4.0
464349;66;2.0;1.0
467113;80;;1.0
463881;37;0.0;5.0
462247;42;1.0;4.0
463886;38;1.0;2.0
460304;53;1.0;1.0
466458;33;5.0;2.0
465830;52;7.0;7.0
462889;33;;4.0
462449;19;1.0;3.0
462101;53;;3.0
467558;50;0.0;8.0
467247;26;0.0;2.0
461663;20;1.0;3.0
459571;53;0.0;4.0
459385;41;0.0;2.0
466191;48;0.0;3.0
465062;56;0.0;4.0
467108;66;0.0;1.0
466957;35;8.0;4.0
463298;50;0.0;2.0
461155;51;3.0;2.0
466650;30;8.0;3.0
464633;30;1.0;4.0
464469;50;9.0;1.0
459710;61;;1.0
465319;19;0.0;5.0
462041;22;0.0;2.0
459539;35;9.0;1.0
466158;47;0.0;4.0
460430;32;12.0;4.0
461953;33;11.0;2.0
463982;25;;2.0
467546;28;1.0;4.0
464861;32;;2.0
459667;50;1.0;6.0
467447;37;;3.0
461373;53;1.0;1.0
464587;49;1.0;2.0
467811;72;1.0;1.0
464333;60;0.0;3.0
466978;48;4.0;1.0
461705;32;1.0;4.0
461161;48;1.0;2.0
467860;33;0.0;1.0
462409;26;7.0;2.0
461093;38;1.0;4.0
466350;56;0.0;1.0
462273;41;1.0;
460512;43;0.0;4.0
462320;51;0.0;2.0
465355;47;7.0;2.0
462877;28;1.0;3.0
466259;20;1.0;2.0
462424;38;0.0;3.0
459028;57;1.0;3.0
463708;28;1.0;2.0
461405;39;1.0;1.0
466656;89;1.0;2.0
464409;81;0.0;2.0
463754;33;1.0;4.0
464628;32;5.0;2.0
460447;79;0.0;1.0
466754;41;1.0;3.0
465023;43;9.0;2.0
466954;68;8.0;2.0
460274;58;7.0;2.0
466507;51;1.0;5.0
462281;47;0.0;2.0
462930;55;13.0;3.0
465125;39;9.0;1.0
464127;33;1.0;5.0
462164;62;9.0;1.0
463949;51;0.0;4.0
460380;29;8.0;3.0
461324;48;4.0;1.0
463482;41;9.0;7.0
465723;42;9.0;1.0
467948;20;0.0;3.0
464473;60;0.0;4.0
467325;72;1.0;2.0
462017;25;9.0;1.0
463152;57;1.0;4.0
462174;40;8.0;4.0
461511;35;9.0;2.0
464095;31;1.0;2.0
460096;78;1.0;1.0
462129;41;9.0;1.0
464111;57;0.0;3.0
463699;41;9.0;3.0
466307;49;1.0;2.0
459980;40;1.0;2.0
467115;89;0.0;2.0
464261;61;0.0;2.0
462098;38;3.0;3.0
460002;58;5.0;3.0
467322;46;0.0;2.0
463584;22;;3.0
466633;39;6.0;2.0
460966;58;1.0;4.0
461084;38;8.0;2.0
461165;28;1.0;2.0
461454;35;7.0;4.0
459284;70;1.0;2.0
461116;30;4.0;4.0
459235;55;1.0;
461377;57;;1.0
467840;22;0.0;6.0
462362;63;0.0;4.0
462217;42;;1.0
464325;27;4.0;3.0
460063;43;1.0;1.0
460727;69;0.0;4.0
467612;67;1.0;
463317;72;0.0;1.0
466036;89;1.0;
459320;26;0.0;3.0
464457;53;9.0;1.0
463702;49;1.0;4.0
463890;28;1.0;5.0
467420;52;1.0;4.0
466871;43;;4.0
466878;38;8.0;5.0
462660;27;9.0;2.0
466691;18;5.0;4.0
463182;59;1.0;3.0
463321;22;1.0;3.0
462532;32;0.0;4.0
464588;35;0.0;2.0
467436;51;5.0;4.0
465260;22;8.0;6.0
467566;49;;3.0
464284;42;;
462895;32;1.0;3.0
459460;55;;1.0
461985;31;;
463168;36;7.0;2.0
466853;32;1.0;3.0
464840;18;0.0;4.0
460135;31;4.0;3.0
464814;53;0.0;7.0
464856;42;8.0;3.0
462940;75;;2.0
463083;30;7.0;3.0
461283;19;1.0;4.0
459487;67;;
466181;46;1.0;2.0
462465;51;1.0;2.0
464780;32;1.0;9.0
466741;53;9.0;2.0
465385;46;5.0;1.0
464270;45;3.0;1.0
467807;50;1.0;3.0
466118;36;1.0;3.0
460068;40;8.0;1.0
467444;40;;2.0
460937;43;1.0;9.0
459550;19;8.0;5.0
461539;42;6.0;2.0
464228;29;1.0;1.0
461593;37;9.0;2.0
461949;38;14.0;1.0
466171;79;0.0;1.0
462682;25;2.0;7.0
463384;29;1.0;5.0
460584;33;1.0;1.0
467502;26;;6.0
459433;26;1.0;4.0
467452;38;9.0;2.0
462501;63;1.0;
462121;60;1.0;3.0
464890;33;0.0;7.0
461172;71;1.0;1.0
460855;45;;2.0
461268;60;0.0;2.0
465731;31;0.0;2.0
462861;26;8.0;1.0
458989;42;1.0;1.0
463527;35;13.0;1.0
463293;20;1.0;3.0
465166;25;4.0;5.0
460194;23;0.0;2.0
462711;53;0.0;5.0
466932;49;;2.0
467769;35;1.0;1.0
461898;60;5.0;3.0
460840;86;0.0;1.0
466137;31;0.0;4.0
466607;18;2.0;2.0
462939;38;0.0;4.0
465698;39;8.0;2.0
461240;45;1.0;1.0
461357;28;0.0;4.0
459512;65;0.0;2.0
467775;41;0.0;1.0
462871;48;1.0;3.0
464454;52;7.0;4.0
459879;26;;1.0
466802;43;1.0;1.0
459074;30;0.0;4.0
462539;77;1.0;1.0
460133;37;4.0;1.0
461780;65;0.0;5.0
466945;61;0.0;2.0
463922;32;2.0;5.0
466328;49;0.0;3.0
466195;19;1.0;4.0
462300;50;1.0;3.0
460412;31;0.0;5.0
467823;45;6.0;2.0
467726;82;0.0;2.0
463061;33;5.0;3.0
460134;39;9.0;3.0
463237;20;1.0;5.0
466770;85;0.0;5.0
464198;49;1.0;2.0
459344;76;1.0;2.0
464152;37;0.0;4.0
464104;62;0.0;3.0
461034;23;2.0;6.0
460755;33;0.0;1.0
465019;53;0.0;3.0
462902;46;;3.0
460060;28;6.0;2.0
465739;87;1.0;2.0
461695;45;3.0;2.0
466297;21;1.0;4.0
465544;51;0.0;1.0
466207;37;9.0;4.0
464431;67;0.0;3.0
462397;49;1.0;4.0
460014;66;2.0;3.0
460202;42;1.0;2.0
459834;45;1.0;3.0
464011;32;;4.0
460048;47;1.0;1.0
464546;38;8.0;3.0
459687;50;;4.0
467737;51;7.0;2.0
463936;32;1.0;2.0
460422;53;1.0;
467784;45;9.0;1.0
467067;32;0.0;4.0
466779;22;2.0;2.0
465661;59;1.0;1.0
459616;21;;4.0
463745;62;1.0;3.0
466706;67;0.0;2.0
467816;73;0.0;1.0
466418;85;0.0;1.0
467882;40;0.0;1.0
463914;27;;2.0
465498;41;9.0;2.0
461070;46;0.0;3.0
461171;41;;3.0
467403;38;7.0;3.0
464382;55;1.0;4.0
465449;43;9.0;2.0
465190;48;1.0;4.0
467310;88;0.0;3.0
463131;66;1.0;2.0
467301;73;1.0;2.0
466202;49;9.0;2.0
459945;48;0.0;2.0
465187;39;0.0;4.0
460253;52;4.0;2.0
463216;30;8.0;1.0
465615;61;3.0;2.0
462055;33;0.0;7.0
465234;68;0.0;1.0
460720;48;1.0;2.0
467582;39;0.0;3.0
466046;36;1.0;2.0
467622;76;1.0;2.0
462664;69;2.0;2.0
461731;79;0.0;1.0
459061;39;9.0;3.0
462630;32;;6.0
462311;56;;9.0
461396;23;0.0;5.0
464900;71;1.0;2.0
463445;48;0.0;3.0
463824;37;1.0;3.0
459451;46;0.0;2.0
459070;66;;1.0
463674;25;0.0;7.0
460119;26;0.0;4.0
465227;23;6.0;3.0
462612;32;;6.0
467610;84;2.0;1.0
465159;57;0.0;1.0
465956;39;4.0;4.0
462422;71;1.0;2.0
466266;48;1.0;3.0
464573;39;7.0;3.0
463306;60;1.0;4.0
462065;43;14.0;1.0
463456;46;1.0;3.0
461914;55;6.0;
459779;62;1.0;1.0
466663;57;0.0;1.0
464504;29;0.0;4.0
465883;33;;4.0
465262;60;7.0;4.0
466205;58;6.0;1.0
464128;52;0.0;4.0
460482;30;9.0;3.0
466055;52;1.0;3.0
465511;31;0.0;2.0
460106;67;1.0;
467527;62;2.0;4.0
460927;38;1.0;4.0
464172;60;3.0;3.0
461442;47;1.0;6.0
459851;53;3.0;1.0
466179;71;0.0;1.0
459019;45;10.0;3.0
463945;37;;2.0
463274;58;7.0;1.0
459606;38;1.0;3.0
462807;28;;1.0
467654;56;;4.0
467418;49;1.0;4.0
467712;50;1.0;4.0
465299;56;;2.0
461616;28;;1.0
461547;70;0.0;1.0
460811;52;1.0;2.0
463891;75;1.0;1.0
467534;48;5.0;2.0
462748;51;1.0;3.0
459380;62;1.0;1.0
466783;43;0.0;6.0
462832;22;;4.0
461134;32;0.0;3.0
465741;43;9.0;2.0
464785;35;5.0;4.0
464902;68;0.0;1.0
460629;36;;3.0
464271;36;0.0;3.0
467408;47;0.0;4.0
461822;37;9.0;2.0
459378;20;1.0;4.0
463818;40;2.0;1.0
460644;40;2.0;2.0
466743;26;1.0;2.0
464212;56;0.0;2.0
463709;35;1.0;2.0
466145;56;1.0;3.0
465679;47;1.0;2.0
464436;88;0.0;2.0
459094;31;1.0;5.0
466183;50;0.0;2.0
461102;43;0.0;3.0
463012;47;;1.0
462211;18;1.0;3.0
459639;56;;1.0
465687;88;1.0;1.0
465742;45;3.0;3.0
466324;28;0.0;1.0
461827;57;0.0;1.0
459403;46;;4.0
459442;85;0.0;2.0
460424;35;0.0;1.0
461170;40;0.0;3.0
465931;38;6.0;1.0
466800;18;6.0;3.0
462869;31;8.0;1.0
462678;48;4.0;3.0
466391;58;0.0;
464701;31;0.0;2.0
467125;46;1.0;4.0
461190;31;0.0;2.0
461691;31;3.0;4.0
461208;32;5.0;1.0
460052;81;1.0;1.0
464999;66;1.0;2.0
462191;22;3.0;2.0
467045;51;0.0;2.0
459104;22;0.0;
462558;33;0.0;6.0
460342;29;10.0;1.0
466647;41;7.0;2.0
459038;18;1.0;4.0
460074;48;4.0;1.0
465016;78;0.0;2.0
459842;25;;3.0
466230;46;0.0;2.0
467096;53;4.0;2.0
466012;56;2.0;3.0
467059;47;2.0;1.0
463023;40;6.0;1.0
464557;27;8.0;4.0
467052;18;2.0;
464461;41;1.0;4.0
464733;31;1.0;4.0
465433;40;;1.0
459799;47;1.0;2.0
466808;43;0.0;1.0
459321;81;1.0;1.0
464035;62;1.0;4.0
466975;51;0.0;2.0
467524;20;;5.0
460270;42;9.0;1.0
465529;33;0.0;4.0
464246;59;0.0;2.0
465639;36;8.0;2.0
464346;55;2.0;3.0
460953;59;1.0;2.0
464556;39;1.0;3.0
467762;39;0.0;4.0
467285;53;;4.0
467128;32;1.0;1.0
459503;35;5.0;4.0
466402;40;0.0;4.0
466834;60;1.0;3.0
467710;37;9.0;4.0
461559;52;0.0;4.0
463227;35;1.0;2.0
464779;27;1.0;1.0
462883;28;8.0;4.0
459018;85;1.0;2.0
459464;29;;2.0
466774;78;0.0;2.0
459920;51;6.0;2.0
467906;33;0.0;5.0
460386;29;0.0;2.0
467069;29;0.0;3.0
465025;73;0.0;2.0
466984;43;9.0;
462650;33;8.0;5.0
459510;23;0.0;3.0
466229;56;0.0;1.0
466856;65;1.0;3.0
461623;41;11.0;2.0
461839;58;1.0;2.0
467883;48;0.0;2.0
460038;36;9.0;5.0
467744;36;9.0;1.0
462385;23;4.0;3.0
462916;68;6.0;3.0
463339;27;4.0;2.0
460981;42;0.0;2.0
458993;29;0.0;2.0
459966;31;1.0;3.0
459538;45;11.0;1.0
459424;50;;3.0
465975;42;8.0;1.0
464600;55;0.0;1.0
465760;43;8.0;2.0
466577;30;1.0;1.0
467324;32;5.0;1.0
464387;27;9.0;5.0
462481;33;1.0;1.0
463042;51;;4.0
465365;31;1.0;4.0
463762;31;1.0;3.0
460914;36;9.0;2.0
466123;70;0.0;1.0
465803;37;2.0;5.0
460506;52;0.0;3.0
463066;28;9.0;3.0
465110;42;9.0;5.0
461445;52;3.0;4.0
466330;29;0.0;3.0
461578;61;0.0;4.0
466363;38;5.0;2.0
461118;30;6.0;
465568;39;3.0;3.0
459130;74;0.0;2.0
459629;47;3.0;2.0
463892;38;9.0;1.0
461950;40;1.0;1.0
463499;48;0.0;2.0
467946;40;0.0;2.0
461540;38;3.0;2.0
462679;63;1.0;1.0
459181;58;0.0;3.0
463612;51;1.0;3.0
463393;38;6.0;2.0
465527;26;6.0;8.0
462316;60;1.0;3.0
467510;51;3.0;3.0
459755;56;;3.0
466049;25;0.0;1.0
465211;43;6.0;2.0
460367;73;1.0;2.0
463591;22;;4.0
464585;66;1.0;2.0
463698;53;0.0;2.0
462114;21;1.0;4.0
461856;45;3.0;4.0
467511;57;;1.0
464593;35;1.0;4.0
459643;40;0.0;4.0
459695;35;;2.0
460213;40;5.0;1.0
461046;50;0.0;1.0
463409;43;7.0;5.0
463299;49;0.0;4.0
465719;37;0.0;2.0
463448;40;8.0;2.0
466248;41;1.0;1.0
462802;39;;4.0
463205;25;0.0;4.0
465648;32;0.0;2.0
467774;39;1.0;6.0
465525;38;3.0;3.0
467776;25;0.0;4.0
460850;61;0.0;1.0
463919;31;9.0;1.0
460809;72;2.0;1.0
465708;60;0.0;2.0
467138;26;13.0;1.0
459003;51;0.0;5.0
466167;56;1.0;2.0
464257;35;1.0;2.0
464479;55;1.0;1.0
464204;39;2.0;2.0
460073;42;2.0;1.0
460289;60;2.0;6.0
464052;36;0.0;1.0
459069;25;0.0;2.0
465800;25;1.0;3.0
461497;29;5.0;5.0
464005;27;0.0;5.0
459588;52;1.0;1.0
464477;36;;2.0
459476;41;0.0;4.0
464432;31;8.0;2.0
462264;45;0.0;4.0
466257;32;0.0;4.0
460121;55;1.0;3.0
463640;28;1.0;3.0
464462;70;5.0;2.0
461024;82;1.0;1.0
464229;26;2.0;7.0
466680;22;0.0;4.0
459557;29;1.0;
466063;48;0.0;1.0
465205;48;0.0;2.0
467476;32;1.0;4.0
463724;29;0.0;5.0
465868;35;6.0;3.0
466148;39;0.0;4.0
464273;26;2.0;2.0
466641;20;1.0;4.0
467044;35;0.0;1.0
461312;18;3.0;3.0
464450;56;0.0;2.0
462929;40;;1.0
467900;37;3.0;1.0
462155;57;;3.0
467651;23;0.0;4.0
459686;52;1.0;1.0
466985;45;0.0;7.0
465258;20;5.0;4.0
467718;20;2.0;6.0
460288;61;1.0;7.0
461991;23;0.0;4.0
460110;52;0.0;2.0
460128;25;8.0;2.0
466614;21;1.0;6.0
462573;59;0.0;6.0
465346;37;1.0;3.0
465022;72;0.0;2.0
459931;50;0.0;1.0
464538;19;0.0;
464708;20;0.0;8.0
462303;32;0.0;4.0
464114;36;0.0;2.0
463638;29;0.0;2.0
461074;25;;
463351;22;3.0;4.0
466223;66;1.0;1.0
464550;50;;4.0
460641;53;;3.0
464560;39;9.0;2.0
459106;60;1.0;2.0
461492;70;8.0;2.0
462185;18;0.0;3.0
463967;33;0.0;2.0
462421;53;0.0;2.0
467587;27;9.0;3.0
466767;68;0.0;2.0
460401;27;0.0;3.0
460372;37;4.0;2.0
464086;42;1.0;4.0
464705;32;3.0;7.0
463791;28;7.0;1.0
461514;31;1.0;4.0
464078;88;0.0;
459251;35;0.0;1.0
460470;36;;4.0
462923;33;9.0;2.0
461017;40;13.0;1.0
465700;25;1.0;2.0
460113;67;1.0;2.0
461047;18;1.0;3.0
466073;62;8.0;2.0
463201;21;0.0;2.0
464941;28;;4.0
462909;36;;1.0
461345;27;0.0;3.0
461939;36;1.0;4.0
467552;53;0.0;4.0
461882;30;0.0;5.0
467800;53;8.0;3.0
465997;33;1.0;3.0
462291;36;;3.0
466981;53;0.0;3.0
467397;29;8.0;4.0
462589;28;8.0;8.0
467957;47;1.0;1.0
459426;23;1.0;4.0
460264;35;0.0;4.0
466916;87;3.0;1.0
463822;56;0.0;4.0
461203;26;0.0;9.0
459124;75;1.0;3.0
467011;77;;2.0
467495;66;2.0;3.0
464292;55;0.0;2.0
461065;61;;6.0
461010;39;1.0;3.0
463109;61;9.0;2.0
462480;40;2.0;4.0
465229;43;0.0;3.0
462074;57;1.0;1.0
461645;37;0.0;2.0
463662;41;2.0;2.0
467798;20;;2.0
463756;68;1.0;2.0
466581;43;9.0;4.0
464680;21;1.0;5.0
464727;38;1.0;4.0
466413;62;1.0;5.0
462847;30;;7.0
462625;32;0.0;3.0
459048;18;0.0;5.0
461348;35;1.0;1.0
464719;28;3.0;4.0
465561;25;1.0;4.0
462585;42;8.0;
463976;29;5.0;4.0
465617;40;9.0;
464044;40;1.0;3.0
466880;39;4.0;
463333;18;0.0;3.0
462507;39;0.0;3.0
460589;49;1.0;6.0
460615;25;;
460754;33;8.0;1.0
464170;38;8.0;1.0
463660;85;1.0;1.0
466200;51;8.0;3.0
460999;26;1.0;3.0
461327;35;1.0;3.0
461178;33;1.0;3.0
465150;41;0.0;1.0
462882;41;2.0;3.0
460544;77;0.0;1.0
459979;41;0.0;2.0
463157;46;5.0;3.0
466169;63;1.0;1.0
467427;37;8.0;2.0
464392;58;1.0;2.0
459065;51;;2.0
465810;28;1.0;2.0
465156;46;;5.0
464112;28;1.0;2.0
465877;48;6.0;1.0
464321;28;0.0;3.0
464337;36;5.0;1.0
465566;50;1.0;3.0
460394;32;9.0;3.0
460962;55;9.0;4.0
465323;43;0.0;1.0
462152;30;8.0;2.0
460384;32;8.0;2.0
461760;82;0.0;2.0
461075;33;;2.0
461512;33;;4.0
465276;55;1.0;5.0
464935;40;6.0;1.0
462670;89;;1.0
467270;33;0.0;4.0
463221;22;;3.0
464358;58;0.0;2.0
462181;32;8.0;3.0
459178;48;0.0;5.0
466117;62;1.0;2.0
463683;39;14.0;2.0
462720;35;;5.0
460223;47;1.0;1.0
465829;35;7.0;3.0
461523;78;0.0;5.0
461099;42;0.0;4.0
467405;37;1.0;1.0
467958;43;0.0;1.0
467283;48;1.0;3.0
463238;22;0.0;5.0
460228;31;2.0;5.0
464123;51;0.0;1.0
467441;42;;1.0
464110;58;1.0;2.0
460943;50;1.0;4.0
467603;71;1.0;2.0
464973;82;1.0;2.0
460576;49;9.0;5.0
466635;53;4.0;2.0
461085;31;1.0;1.0
465850;21;9.0;7.0
467694;61;0.0;2.0
462497;35;1.0;2.0
465732;47;0.0;2.0
466032;28;;2.0
459759;38;0.0;3.0
465399;39;1.0;1.0
459107;55;1.0;2.0
461135;19;0.0;3.0
462557;58;;2.0
460769;76;1.0;2.0
465839;19;;4.0
463187;51;8.0;2.0
464070;39;5.0;2.0
462826;22;0.0;3.0
462099;47;;5.0
466628;32;8.0;4.0
462844;30;0.0;2.0
463045;35;13.0;7.0
462236;35;13.0;2.0
467429;42;1.0;
460029;35;12.0;2.0
465393;36;7.0;2.0
462091;18;0.0;5.0
459860;75;1.0;2.0
461636;46;3.0;1.0
459431;68;0.0;2.0
459419;67;1.0;2.0
459806;50;1.0;4.0
463080;32;0.0;4.0
461044;21;1.0;5.0
467770;48;9.0;4.0
463245;37;9.0;2.0
459281;41;0.0;2.0
458983;63;0.0;5.0
459815;42;9.0;1.0
461038;49;1.0;5.0
465287;23;0.0;4.0
465313;31;0.0;3.0
464529;45;9.0;1.0
460391;21;0.0;3.0
464744;55;0.0;4.0
462741;26;2.0;2.0
460454;51;;1.0
